card_id,opportunity_id,why,before_start,participation_steps,make_it_easier,participation_levels,indicators,whats_next,support_notes,status,source_file
HEALTH-063-CARD001,HEALTH-063-OP001,ليساهم في دعم أسرته خلال زيارة تخص أخيه الرضيع.,ذكّره بدوره الهادئ في هذه الزيارة.,الجلوس بجانب الأسرة، تقديم حضور هادئ.,اطلب منه المساعدة بحمل حقيبة الرضيع البسيطة إن رغب.,المرافقة بحضوره، المساعدة الجزئية، المرافقة الكاملة.,يقدّم حضورًا هادئًا وداعمًا.,فحص الرضيع مكتمل، والعودة معًا للمنزل.,لا يتطلب أدوات دعم إضافية.,معتمد مبدئيًا,Pasted text (3)(5).txt
HEALTH-064-CARD001,HEALTH-064-OP001,ليشارك في خطوة تخص مرحلة مهمة من حياته.,جهّز الأوراق المطلوبة للفحص.,التوجه للمركز، إجراء التحاليل المطلوبة.,رافقه أول مرة لمعرفة الخطوات.,المرافقة أثناء التوجه، التوجه بمساعدة، التوجه بمفرده.,يتوجه للمركز بثبات متزايد.,الفحص مكتمل، والانتظار للنتائج.,لا يتطلب أدوات دعم إضافية.,معتمد مبدئيًا,Pasted text (3)(5).txt
HEALTH-065-CARD001,HEALTH-065-OP001,ليساهم في دعم فرد من أسرته خلال زيارة مهمة.,ذكّره بدوره الهادئ والداعم.,الجلوس في الانتظار، تقديم حضور هادئ.,جهّز نشاطًا هادئًا بسيطًا لملء وقت الانتظار.,المرافقة بحضوره، الانتظار بمفرده قريبًا، المرافقة الكاملة.,يقدّم حضورًا هادئًا وداعمًا.,الموعد مكتمل، والعودة معًا للمنزل.,نشاط انتظار هادئ بسيط.,معتمد مبدئيًا,Pasted text (3)(5).txt
HEALTH-066-CARD001,HEALTH-066-OP001,ليشارك في لحظة مميزة تخص أسرته.,ذكّره أن هذه لحظة سعيدة للأسرة.,الجلوس بجانب الأسرة، مشاهدة الشاشة.,اشرح له بهدوء ما سيراه على الشاشة بشكل عام.,المرافقة بحضوره، المشاهدة بمفرده قريبًا، المشاركة الكاملة في اللحظة.,يشارك في اللحظة بفرح وهدوء متزايد.,الموعد مكتمل، وموعد المتابعة القادم.,لا يتطلب أدوات دعم إضافية.,معتمد مبدئيًا,Pasted text (3)(5).txt
HEALTH-067-CARD001,HEALTH-067-OP001,ليساهم في تنظيم متابعة صحية دورية تخص الأسرة.,جهّز رقم العيادة.,الاتصال، طلب حجز الموعد الدوري.,جهّز نقاطًا مكتوبة للمكالمة.,المرافقة أثناء الاتصال، المشاركة بجملة واحدة، الاتصال الكامل بمفرده.,يحجز الموعد بثقة متزايدة.,الموعد محجوز ومسجّل في التقويم.,نقاط مكتوبة للمكالمة.,معتمد مبدئيًا,Pasted text (3)(5).txt
HEALTH-068-CARD001,HEALTH-068-OP001,ليساهم في تنظيم متابعة صحية وقائية تخص الأسرة.,جهّز رقم العيادة.,الاتصال لحجز الموعد، التوجه للعيادة في موعده.,جهّز نقاطًا مكتوبة للمكالمة.,المرافقة أثناء الحجز، المشاركة بجملة واحدة، الحجز الكامل بمفرده.,يحجز الموعد بثقة متزايدة.,الفحص مكتمل، والانتظار للنتائج.,نقاط مكتوبة للمكالمة.,معتمد مبدئيًا,Pasted text (3)(5).txt
HEALTH-069-CARD001,HEALTH-069-OP001,ليساهم في تنظيم متابعة صحية وقائية تخص الأسرة.,جهّز موعد الفحص مسبقًا.,التوجه للمركز في الموعد المحدد.,راجع معه الموعد على التقويم مسبقًا.,المرافقة أثناء التوجه، التوجه بمساعدة، التوجه بمفرده.,يتوجه للمركز في وقته بثبات متزايد.,الفحص مكتمل، والانتظار للنتائج.,تقويم بموعد الفحص.,معتمد مبدئيًا,Pasted text (3)(5).txt
HEALTH-070-CARD001,HEALTH-070-OP001,ليشارك بجسده في فحص وقائي روتيني تحت إشراف الفريق الطبي الكامل.,الممرض هو من يجري السحب بالكامل.,كشف الذراع، الثبات أثناء الإجراء.,اتفق معه على تقنية تشتيت بسيطة إن ساعده ذلك.,المشاركة بحضورك وطمأنته، الكشف بمفرده بثقة، الثبات الكامل بهدوء.,يثبت بهدوء متزايد.,الفحص مكتمل، والانتظار للنتائج.,تقنية تشتيت بسيطة متفق عليها.,معتمد مبدئيًا,Pasted text (3)(5).txt
HEALTH-071-CARD001,HEALTH-071-OP001,ليشارك في خطوة تحضيرية روتينية تخص الفحص.,الطبيب هو من يحدد المحلول والتوقيت بالكامل.,تناول المحلول وفق التعليمات المحددة من الطبيب.,راجع معه جدول التناول المحدد من الطبيب مسبقًا.,المساعدة في المتابعة، المتابعة بمفرده وفق الجدول، المتابعة الكاملة بثقة.,يتبع الجدول المحدد بثبات متزايد.,الانتقال إلى الذهاب للمستشفى لإجراء المنظار.,جدول تناول محدد من الطبيب.,معتمد مبدئيًا,Pasted text (3)(5).txt
HEALTH-071-CARD002,HEALTH-071-OP002,ليشارك في خطوة تخص متابعته الصحية.,ذكّره بهدوء أن الفريق الطبي معه طوال الإجراء.,التوجه للمستشفى في الموعد المحدد.,راجع معه الجدول الزمني لليوم مسبقًا.,المرافقة أثناء التوجه، التوجه بمساعدة، التوجه بمفرده.,يتوجه في الموعد بهدوء متزايد.,الفحص مكتمل تحت إشراف الفريق الطبي الكامل.,جدول زمني بسيط لليوم.,معتمد مبدئيًا,Pasted text (3)(5).txt
HEALTH-072-CARD001,HEALTH-072-OP001,ليشارك بجسده في فحص روتيني يخص قدرته التنفسية.,الفريق الطبي هو من يوجّه طريقة النفخ.,إمساك الجهاز، النفخ وفق التوجيه.,جرّب النفخ في جهاز مشابه أو بالون كمثال مسبق.,المشاركة بحضورك وطمأنته، النفخ بمفرده بثقة، المشاركة الكاملة وفق التوجيه.,ينفخ بثبات متزايد وفق التوجيه.,الفحص مكتمل، وقراءة النتيجة مع الطبيب.,تجربة نفخ مسبقة (بالون مثلًا).,معتمد مبدئيًا,Pasted text (3)(5).txt
HEALTH-073-CARD001,HEALTH-073-OP001,ليشارك بجسده في فحص روتيني تحت إشراف الفريق الطبي الكامل.,الفريق الطبي هو من يجري الفحص بالكامل.,الاستلقاء في الوضعية المطلوبة، الثبات لثوانٍ.,اطمئنه أن الفحص سريع وغير مؤلم.,المشاركة بحضورك وطمأنته، الاستلقاء بمفرده بثقة، الثبات الكامل بهدوء.,يثبت بهدوء متزايد.,الفحص مكتمل، والانتظار للنتائج.,لا يتطلب أدوات دعم إضافية.,معتمد مبدئيًا,Pasted text (3)(5).txt
HEALTH-074-CARD001,HEALTH-074-OP001,ليشارك بجسده في فحص روتيني تحت إشراف الفريق الطبي الكامل.,الفريق الطبي هو من يجري الفحص بالكامل.,الاستلقاء، الثبات أثناء تمرير الجهاز.,اطمئنه أن الجهاز بارد قليلًا وغير مؤلم.,المشاركة بحضورك وطمأنته، الاستلقاء بمفرده بثقة، الثبات الكامل بهدوء.,يثبت بهدوء متزايد.,الفحص مكتمل، وقراءة النتيجة مع الطبيب.,لا يتطلب أدوات دعم إضافية.,معتمد مبدئيًا,Pasted text (3)(5).txt
HEALTH-075-CARD001,HEALTH-075-OP001,ليشارك بجسده في فحص روتيني تحت إشراف الفريق الطبي الكامل.,الفريق الطبي هو من يوصّل الأسلاك بالكامل.,الجلوس، السماح بتوصيل الأسلاك برفق.,اعرض عليه شكل الأسلاك مسبقًا لتقليل المفاجأة.,المشاركة بحضورك وطمأنته، التعاون بمفرده بثقة، التعاون الكامل بهدوء.,يتعاون مع التوصيل بهدوء متزايد.,الفحص مكتمل تحت إشراف الفريق الطبي.,عرض مسبق لشكل الأسلاك.,معتمد مبدئيًا,Pasted text (3)(5).txt
HEALTH-076-CARD001,HEALTH-076-OP001,ليشارك بجسده في فحص روتيني تحت إشراف الفريق الطبي الكامل.,الفريق الطبي هو من يجري الفحص بالكامل.,الجلوس أو الاستلقاء، الثبات أثناء الفحص.,اتفق معه على تقنية تنفس بسيطة تساعده على الثبات.,المشاركة بحضورك وطمأنته، الثبات بمفرده بثقة، المشاركة الكاملة بهدوء.,يثبت بهدوء متزايد.,الفحص مكتمل، والانتظار للنتائج.,تقنية تنفس بسيطة متفق عليها.,معتمد مبدئيًا,Pasted text (3)(5).txt
HEALTH-077-CARD001,HEALTH-077-OP001,ليشارك بجسده في فحص روتيني يخص صحة عينيه.,الطبيب هو من يجري الفحص بالكامل.,وضع الذقن على مسند الجهاز، النظر بثبات.,اطمئنه أن نفخة الهواء الخفيفة جزء طبيعي من الفحص.,المشاركة بحضورك وطمأنته، الوضع بمفرده بثقة، الثبات الكامل بهدوء.,يثبت بهدوء متزايد.,الفحص مكتمل، والعودة للمنزل.,لا يتطلب أدوات دعم إضافية.,معتمد مبدئيًا,Pasted text (3)(5).txt
HEALTH-078-CARD001,HEALTH-078-OP001,ليشارك بنفسه في فحص يخص قدرته البصرية.,جرّب الإشارة معه مرة قبل بدء الفحص.,الانتباه للضوء، الضغط على الزر عند رؤيته.,استخدم زرًا كبيرًا وسهل الضغط.,المساعدة في الضغط، الضغط بمفرده، المشاركة الكاملة بثقة.,يضغط الزر عند رؤية الضوء بثقة متزايدة.,الفحص مكتمل، والعودة للمنزل.,تجربة الإشارة قبل الفحص.,معتمد مبدئيًا,Pasted text (3)(5).txt
HEALTH-079-CARD001,HEALTH-079-OP001,ليشارك برأيه في اختيار يخصه شخصيًا.,اشرح له أن رأيه هو الأهم في هذا الفحص.,النظر عبر كل عدسة، الإخبار بأيها أوضح.,اطلب منه المقارنة بين خيارين فقط في كل مرة.,المساعدة في المقارنة، المقارنة بمفرده، الاختيار الكامل بثقة.,يعبّر عن رأيه بوضوح متزايد.,النظارة المناسبة محددة وجاهزة للطلب.,لا يتطلب أدوات دعم إضافية.,معتمد مبدئيًا,Pasted text (3)(5).txt
