opportunity_id,event_id,opportunity_name_ar,display_order,future_participation_level,safety_mode,status,source_file,participation_level,role_scope,organization_demand,variation_demand,classification_reason,review_required
SHOP-006-OP003,SHOP-006,التأكد من إغلاق المغلفات قبل وضعها بالعربة,3,,,معتمد مبدئيًا,Pasted text (3)(4).txt,simple,simple,moderate,simple,اعتُمد مستوى بُعدين من ثلاثة: حجم الدور بسيط، الترابط والتنظيم متوسط، الاختيار والتكيف بسيط.,false
SHOP-007-OP001,SHOP-007,اختيار نوع الخبز المطلوب,1,,,معتمد مبدئيًا,Pasted text (3)(4).txt,moderate,moderate,moderate,advanced,اعتُمد مستوى بُعدين من ثلاثة: حجم الدور متوسط، الترابط والتنظيم متوسط، الاختيار والتكيف متقدم.,false
SHOP-007-OP002,SHOP-007,فحص تاريخ الإنتاج,2,,,معتمد مبدئيًا,Pasted text (3)(4).txt,moderate,moderate,moderate,simple,اعتُمد مستوى بُعدين من ثلاثة: حجم الدور متوسط، الترابط والتنظيم متوسط، الاختيار والتكيف بسيط.,false
SHOP-007-OP003,SHOP-007,وضع المخبوزات في أعلى العربة لحمايتها من التلف,3,,,معتمد مبدئيًا,Pasted text (3)(4).txt,simple,simple,moderate,simple,اعتُمد مستوى بُعدين من ثلاثة: حجم الدور بسيط، الترابط والتنظيم متوسط، الاختيار والتكيف بسيط.,false
SHOP-008-OP001,SHOP-008,فتح وإغلاق أبواب الثلاجات في المتجر,1,,,معتمد مبدئيًا,Pasted text (3)(4).txt,simple,simple,advanced,simple,اعتُمد مستوى بُعدين من ثلاثة: حجم الدور بسيط، الترابط والتنظيم متقدم، الاختيار والتكيف بسيط.,false
SHOP-008-OP002,SHOP-008,اختيار المنتجات المجمدة السليمة,2,,,معتمد مبدئيًا,Pasted text (3)(4).txt,moderate,moderate,moderate,moderate,تطابقت الأبعاد الثلاثة: حجم الدور متوسط، الترابط والتنظيم متوسط، الاختيار والتكيف متوسط.,false
SHOP-008-OP003,SHOP-008,تجميع المجمدات في نهاية التسوق للحفاظ على برودتها,3,,,معتمد مبدئيًا,Pasted text (3)(4).txt,moderate,moderate,moderate,simple,اعتُمد مستوى بُعدين من ثلاثة: حجم الدور متوسط، الترابط والتنظيم متوسط، الاختيار والتكيف بسيط.,false
SHOP-009-OP001,SHOP-009,البحث عن الأصناف المطلوبة على الرفوف,1,,,معتمد مبدئيًا,Pasted text (3)(4).txt,moderate,advanced,moderate,simple,حالة حدودية: اختلفت الأبعاد الثلاثة (حجم الدور متقدم، الترابط والتنظيم متوسط، الاختيار والتكيف بسيط)، واعتُمد المستوى المتوسط للمراجعة.,true
SHOP-009-OP002,SHOP-009,فحص سلامة العبوات من الانبعاج أو التلف,2,,,معتمد مبدئيًا,Pasted text (3)(4).txt,moderate,moderate,advanced,simple,حالة حدودية: اختلفت الأبعاد الثلاثة (حجم الدور متوسط، الترابط والتنظيم متقدم، الاختيار والتكيف بسيط)، واعتُمد المستوى المتوسط للمراجعة.,true
SHOP-009-OP003,SHOP-009,مطابقة أحجام العبوات مع القائمة,3,,,معتمد مبدئيًا,Pasted text (3)(4).txt,moderate,moderate,simple,moderate,اعتُمد مستوى بُعدين من ثلاثة: حجم الدور متوسط، الترابط والتنظيم بسيط، الاختيار والتكيف متوسط.,false
SHOP-010-OP001,SHOP-010,اختيار الروائح والأنواع المفضلة,1,,,معتمد مبدئيًا,Pasted text (3)(4).txt,moderate,moderate,moderate,advanced,اعتُمد مستوى بُعدين من ثلاثة: حجم الدور متوسط، الترابط والتنظيم متوسط، الاختيار والتكيف متقدم.,false
SHOP-010-OP002,SHOP-010,التأكد من إحكام إغلاق العبوات السائلة,2,,,معتمد مبدئيًا,Pasted text (3)(4).txt,simple,simple,advanced,simple,اعتُمد مستوى بُعدين من ثلاثة: حجم الدور بسيط، الترابط والتنظيم متقدم، الاختيار والتكيف بسيط.,false
SHOP-010-OP003,SHOP-010,عزل المنظفات عن المواد الغذائية داخل العربة,3,,,معتمد مبدئيًا,Pasted text (3)(4).txt,moderate,advanced,moderate,simple,حالة حدودية: اختلفت الأبعاد الثلاثة (حجم الدور متقدم، الترابط والتنظيم متوسط، الاختيار والتكيف بسيط)، واعتُمد المستوى المتوسط للمراجعة.,true
SHOP-011-OP001,SHOP-011,مقارنة أحجام العبوات (شامبو، صابون),1,,,معتمد مبدئيًا,Pasted text (3)(4).txt,advanced,advanced,moderate,advanced,اعتُمد مستوى بُعدين من ثلاثة: حجم الدور متقدم، الترابط والتنظيم متوسط، الاختيار والتكيف متقدم.,false
SHOP-011-OP002,SHOP-011,اختيار العلامات التجارية المعتادة,2,,,معتمد مبدئيًا,Pasted text (3)(4).txt,moderate,moderate,moderate,moderate,تطابقت الأبعاد الثلاثة: حجم الدور متوسط، الترابط والتنظيم متوسط، الاختيار والتكيف متوسط.,false
SHOP-011-OP003,SHOP-011,وضع المستلزمات الشخصية في السلة,3,,,معتمد مبدئيًا,Pasted text (3)(4).txt,simple,simple,moderate,simple,اعتُمد مستوى بُعدين من ثلاثة: حجم الدور بسيط، الترابط والتنظيم متوسط، الاختيار والتكيف بسيط.,false
SHOP-012-OP001,SHOP-012,تقديم الوصفة الطبية للصيدلي,1,,,معتمد مبدئيًا,Pasted text (3)(4).txt,simple,simple,moderate,simple,اعتُمد مستوى بُعدين من ثلاثة: حجم الدور بسيط، الترابط والتنظيم متوسط، الاختيار والتكيف بسيط.,false
SHOP-012-OP002,SHOP-012,استلام الأدوية,2,,,معتمد مبدئيًا,Pasted text (3)(4).txt,simple,simple,moderate,simple,اعتُمد مستوى بُعدين من ثلاثة: حجم الدور بسيط، الترابط والتنظيم متوسط، الاختيار والتكيف بسيط.,false
SHOP-012-OP003,SHOP-012,دفع قيمة المشتريات الطبية,3,,,معتمد مبدئيًا,Pasted text (3)(4).txt,moderate,advanced,moderate,simple,حالة حدودية: اختلفت الأبعاد الثلاثة (حجم الدور متقدم، الترابط والتنظيم متوسط، الاختيار والتكيف بسيط)، واعتُمد المستوى المتوسط للمراجعة.,true
SHOP-013-OP001,SHOP-013,اختيار المقاس المناسب للحفاضات,1,,,معتمد مبدئيًا,Pasted text (3)(4).txt,moderate,moderate,moderate,advanced,اعتُمد مستوى بُعدين من ثلاثة: حجم الدور متوسط، الترابط والتنظيم متوسط، الاختيار والتكيف متقدم.,false
SHOP-013-OP002,SHOP-013,البحث عن العلامات التجارية المطلوبة لأغذية الأطفال,2,,,معتمد مبدئيًا,Pasted text (3)(4).txt,moderate,advanced,moderate,simple,حالة حدودية: اختلفت الأبعاد الثلاثة (حجم الدور متقدم، الترابط والتنظيم متوسط، الاختيار والتكيف بسيط)، واعتُمد المستوى المتوسط للمراجعة.,true
SHOP-013-OP003,SHOP-013,وضع المستلزمات في العربة,3,,,معتمد مبدئيًا,Pasted text (3)(4).txt,simple,simple,moderate,simple,اعتُمد مستوى بُعدين من ثلاثة: حجم الدور بسيط، الترابط والتنظيم متوسط، الاختيار والتكيف بسيط.,false
SHOP-014-OP001,SHOP-014,البحث عن المقاسات المناسبة,1,,,معتمد مبدئيًا,Pasted text (3)(4).txt,moderate,moderate,moderate,moderate,تطابقت الأبعاد الثلاثة: حجم الدور متوسط، الترابط والتنظيم متوسط، الاختيار والتكيف متوسط.,false
SHOP-014-OP002,SHOP-014,اختيار القطع والألوان,2,,,معتمد مبدئيًا,Pasted text (3)(4).txt,moderate,moderate,moderate,advanced,اعتُمد مستوى بُعدين من ثلاثة: حجم الدور متوسط، الترابط والتنظيم متوسط، الاختيار والتكيف متقدم.,false
SHOP-014-OP003,SHOP-014,نقل الملابس لغرفة القياس,3,,,معتمد مبدئيًا,Pasted text (3)(4).txt,moderate,moderate,moderate,simple,اعتُمد مستوى بُعدين من ثلاثة: حجم الدور متوسط، الترابط والتنظيم متوسط، الاختيار والتكيف بسيط.,false
SHOP-015-OP001,SHOP-015,البحث عن المقاس الصحيح,1,,,معتمد مبدئيًا,Pasted text (3)(4).txt,moderate,moderate,moderate,simple,اعتُمد مستوى بُعدين من ثلاثة: حجم الدور متوسط، الترابط والتنظيم متوسط، الاختيار والتكيف بسيط.,false
SHOP-015-OP002,SHOP-015,تجربة الحذاء والمشي به للتأكد من القياس,2,,,معتمد مبدئيًا,Pasted text (3)(4).txt,moderate,moderate,advanced,simple,حالة حدودية: اختلفت الأبعاد الثلاثة (حجم الدور متوسط، الترابط والتنظيم متقدم، الاختيار والتكيف بسيط)، واعتُمد المستوى المتوسط للمراجعة.,true
SHOP-015-OP003,SHOP-015,إعادة ترتيب الأحذية غير المناسبة في علبها,3,,,معتمد مبدئيًا,Pasted text (3)(4).txt,moderate,moderate,moderate,moderate,تطابقت الأبعاد الثلاثة: حجم الدور متوسط، الترابط والتنظيم متوسط، الاختيار والتكيف متوسط.,false
SHOP-016-OP001,SHOP-016,فحص جودة الإكسسوار أو الحقيبة,1,,,معتمد مبدئيًا,Pasted text (3)(4).txt,moderate,moderate,moderate,simple,اعتُمد مستوى بُعدين من ثلاثة: حجم الدور متوسط، الترابط والتنظيم متوسط، الاختيار والتكيف بسيط.,false
SHOP-016-OP002,SHOP-016,تجربة القطع للتأكد من الملاءمة,2,,,معتمد مبدئيًا,Pasted text (3)(4).txt,moderate,moderate,moderate,simple,اعتُمد مستوى بُعدين من ثلاثة: حجم الدور متوسط، الترابط والتنظيم متوسط، الاختيار والتكيف بسيط.,false
SHOP-016-OP003,SHOP-016,مناولة القطع المختارة للمحاسب,3,,,معتمد مبدئيًا,Pasted text (3)(4).txt,moderate,moderate,moderate,simple,اعتُمد مستوى بُعدين من ثلاثة: حجم الدور متوسط، الترابط والتنظيم متوسط، الاختيار والتكيف بسيط.,false
SHOP-017-OP001,SHOP-017,البحث عن الأدوات المطلوبة,1,,,معتمد مبدئيًا,Pasted text (3)(4).txt,moderate,moderate,moderate,simple,اعتُمد مستوى بُعدين من ثلاثة: حجم الدور متوسط، الترابط والتنظيم متوسط، الاختيار والتكيف بسيط.,false
SHOP-017-OP002,SHOP-017,فحص سلامة الأواني أو الأكواب الزجاجية,2,,,معتمد مبدئيًا,Pasted text (3)(4).txt,moderate,moderate,advanced,simple,حالة حدودية: اختلفت الأبعاد الثلاثة (حجم الدور متوسط، الترابط والتنظيم متقدم، الاختيار والتكيف بسيط)، واعتُمد المستوى المتوسط للمراجعة.,true
SHOP-017-OP003,SHOP-017,حمل الأدوات بحذر لتجنب الكسر,3,,,معتمد مبدئيًا,Pasted text (3)(4).txt,simple,simple,moderate,simple,اعتُمد مستوى بُعدين من ثلاثة: حجم الدور بسيط، الترابط والتنظيم متوسط، الاختيار والتكيف بسيط.,false
SHOP-018-OP001,SHOP-018,أخذ القياسات بالمتر الشريطي,1,,,معتمد مبدئيًا,Pasted text (3)(4).txt,moderate,moderate,moderate,simple,اعتُمد مستوى بُعدين من ثلاثة: حجم الدور متوسط، الترابط والتنظيم متوسط، الاختيار والتكيف بسيط.,false
